Date;SPU-NO;BERGEN-NO;AKERBP-NO;EMGS-NO;PGS-NO;BWO-NO;SDRL-NO;IMSK-NO;NOR-NO;AKA-NO;OTS-NO;PRS-NO;SUBC-NO;TGS-NO;IOX-NO;FOE-NO;SOFF-NO;WRL-NO;EMAS-NO;SONG-NO;SEVAN-NO;FRO-NO;STL-NO;SIOFF-NO;EIOF-NO;PDR-NO;QEC-NO;BON-NO;ARCHER-NO;FLNG-NO;DNO-NO;SBX-NO;REACH-NO;DOF-NO;HAVI-NO;PLCS-NO;ITX-NO;BOR-NO;INC-NO;NHY-NO;YAR-NO;NSG-NO;NEL-NO;AKVA-NO;GOD-NO;BMA-NO;KOG-NO;HEX-NO;NRC-NO;TTS-NO;AFG-NO;VEI-NO;TOM-NO;SOLV-NO;BEL-NO;ODF-NO;ODFB-NO;WWI-NO;JIN-NO;AMSC-NO;NAS-NO;WILS-NO;WWIB-NO;SNI-NO;NTS-NO;SAS.NOK-NO;RISH-NO;KOA-NO;EKO-NO;SCHA-NO;GYL-NO;POL-NO;ORK-NO;AUSS-NO;MHG-NO;SSC-NO;GSF-NO;SALM-NO;LSG-NO;MEDI-NO;COV-NO;WEIFA-NO;NAVA-NO;BIOTEC-NO;PHO-NO;VVL-NO;DNB-NO;SRBANK-NO;AXA-NO;ASC-NO;AKER-NO;PROTCT-NO;STB-NO;BOUVET-NO;FUNCOM-NO;EVRY-NO;ATEA-NO;GIG-NO;ITE-NO;DAT-NO;APP-NO;OPERA-NO;TECH-NO;IDEX-NO;THIN-NO;KIT-NO;QFR-NO;STRONG-NO;HIDDN-NO;NOD-NO;REC-NO;TEL-NO;NGT-NO;AFK-NO;OLT-NO;SOLON-NO;STORM-NO;NPRO-NO
11/03/13;0.016529291;0;-0.008243998;0.017149388;0.003212045;0.009118648;-0.002820876;0;-0.009132509;-0.009817107;0;0.00941387;0;0.001799371;0.157489621;0.009386027;-0.009661903;-0.03160535;0;0.009049859;0;-0.082013152;0.002812941;0.013950765;0.038048068;0.001299545;0.024977283;0;0.015504279;0.040821939;0.002897153;0.004938282;-0.048790076;0.007751933;0.028987537;0.002954122;0.021858794;-0.015873319;0;-0.013766196;-0.005394726;0.027233149;-0.045985075;0.018018506;-0.011834458;0;-0.020965128;0.005249356;0;0.011428696;0.012959145;0;-0.013015368;0.011628038;-0.027736796;0.053109825;0.04067104;0.023810649;0.034338182;0.035824741;0.013683727;0;0.006042314;0.01342302;0;0.00778214;-0.011049787;-0.006349228;0;0.05104974;0;0.018692133;0.000213242;0.005633818;0.014867037;0.019802627;-0.025409716;0.018349139;0.018462063;-0.008032172;0.007142888;0.00664448;0;0;-0.007202912;0;0.017563569;0.030521189;0.02409764;-0.002026311;0.006825965;-0.005970167;0.000792393;-0.014598799;-0.00623053;-0.003599388;0;-0.004089985;0;0;0.019048217;-0.020566231;0.113328666;0.146891128;-0.004535155;0;-0.022472856;0.019084474;-0.093257438;-0.029500664;0.111639971;-0.001582279;0;0;0;-0.009049657;0.006079083;-0.008743225
12/03/13;-0.016529291;-0.016260438;0;-0.001063322;-0.002140288;-0.006069894;-0.004719216;0.006514681;-0.013857139;-0.010820678;-0.010752792;0.005097638;0.013385195;0.001796139;-0.259511227;-0.00116838;0;0.02938059;0.01503782;-0.01818249;-0.005012542;-0.039220713;-0.01058958;0.001258653;-0.032523192;0.050643733;0.015066198;0;0.001921194;0.113328662;0.008641436;-0.019901154;0;-0.019493817;0.03509132;-0.019360207;-0.005420067;0;-0.024692542;-0.007952328;-0.011971846;0;-0.060624697;0;0.011834458;0;-0.030109801;0;-0.012422559;0.022472856;0.008547061;-0.00845671;-0.013187004;0;0;0.017094433;0.017953804;-0.014815086;0.020877559;-0.002936838;0.004810856;0;0.006006024;0.017621601;-0.083381586;0.007722046;0;0.006349228;-0.01558472;-0.0023175;0;0;-0.002561914;-0.016997576;-0.013986352;0;0;-0.027651531;-0.021572423;0;-0.03993271;-0.020067433;-0.043963123;-0.002355714;0;0;0.002716655;0.016890615;0.068992801;-0.004065009;-0.011402632;0;-0.001585415;0;0;-0.002406636;-0.007518818;-0.016529302;0;-0.047201601;0;-0.007822721;0;0;0.004535155;0;0;-0.026821458;0.014925632;-0.012048339;-0.027125146;-0.010346292;0;0;-0.011049836;-0.018349199;0;0.008743225
13/03/13;-0.016807107;0.003273282;-0.006644568;0.014259625;0.003208652;-0.018433792;0.016885955;0;0.004640406;0.011717087;0;0.030052413;0.000699545;-0.008560539;-0.075766039;-0.003513601;-0.009756157;-0.008948641;0;0.024468893;-0.025446666;0.081067823;0.002126906;-0.006309169;0.005494519;0.059898142;0.054558984;0;-0.003846107;0;-0.003831422;-0.009086383;0.048790076;0.015625319;0;0.013443054;0.132171773;0;-0.025317883;0.019372023;-0.002558013;-0.036478185;0.048790079;0;-0.011834458;-0.113625;-0.013187004;-0.005249356;0;-0.005571045;-0.017167804;0.012658397;0;0.022858138;0.03831891;0.016807118;0.031526254;0.038071948;0.012320449;0.014598812;-0.018494583;0;0.002989539;0;0;-0.003853569;0;0;0.005221908;0.001545597;0;0;0.014642171;0.002853069;-0.023153266;0;-0.014815086;-0.00938974;-0.00312019;-0.012170536;-0.01492565;-0.027398984;-0.026567027;0.002355714;-0.002412546;0;0.011330038;0.024332101;-0.04546236;-0.008180066;0;0.011904903;0.054046344;0;0.089612065;0.001204124;0;0.099090903;0.010362735;0.032789823;0.124052635;0.002614344;0;0.078780932;0.00451468;0;0.022472856;-0.001943656;0;0;0.020057979;0.015873349;-0.00402415;0;0.002219812;0.08430708;0;0.008667443
14/03/13;-0.017094456;-0.003273282;0.019802726;-0.022270288;-0.015604298;0.006182408;0.00464038;0;-0.067010658;-0.018083698;0;-0.042845717;-0.000699545;0.010353457;-0.091937495;-0.01536973;0.004889976;0.020022984;0;0.048065314;-0.020834087;0.020284671;-0.001417435;-0.065382759;0;0.061991676;0.034786116;-0.003577821;0.050715004;-0.154150601;0.000959233;0.003037977;-0.032260804;-0.015625319;-0.020906685;-0.001484659;-0.026539555;0.015873319;0;0.000391466;-0.017719179;-0.050804564;-0.048790079;0;0.011834458;0;-0.045256592;0.034486176;0.089612169;-0.019177125;-0.004338402;0;0.026202372;-0.028655256;0;0;-0.010398707;0;0;0;-0.002224695;0;0.002980628;0.004357305;0;0.003853569;0;-0.006349228;-0.031748727;-0.012432262;0;0;0.010686325;-0.017241806;0.000900453;-0.064102886;0.007434978;-0.019048195;-0.051293294;0;0;0.064538407;0;-0.007083855;-0.021978907;-0.037373968;0.006950041;0.037740328;0.022989556;0.002051332;0.009132484;0.011764842;-0.022421612;-0.003683245;-0.071035674;-0.001204124;0.007518818;-0.019048195;-0.031416196;0;0.01652928;-0.010498742;0;-0.041242959;0.01342302;0;-0.011173301;0.011605509;0.036367547;0.012048339;-0.039050515;-0.008699145;-0.00809721;-0.006079054;0.013215996;0.053843221;0;-0.005408342
15/03/13;0;0;-0.01869224;-0.04048693;-0.003259098;-0.024962262;0.007380107;0;0.014742282;0.019874272;0.052643733;-0.00257843;-0.01196776;0.009360443;-0.030077532;0.001190681;-0.014742305;-0.008849583;-0.045809514;-0.015477695;-0.037537919;0.073534084;-0.003552402;0.022713067;0;0.016260521;0.01020417;-0.010810916;0.005479477;0.099090918;-0.019361689;-0.025603037;0.032260804;0;0.003514942;-0.008955402;-0.047568417;0;0;0;0.013686176;-0.029754258;0.060624697;0;0;0;0.045256592;-0.01537178;-0.121360872;0.007941051;-0.013129291;-0.019048195;-0.026202372;0;0;-0.037355787;0;-0.023256862;-0.007168525;-0.014598812;-0.024347461;0;-0.00896867;-0.013129291;0.138500975;-0.031252544;0;-0.012820625;0;0.01204601;0;0;0.001457878;-0.014598799;-0.008133766;-0.024692613;-0.007434978;-0.019418086;-0.00329483;0.012170536;-0.022814678;0.01036291;-0.055350095;-0.053540767;-0.004950505;0;-0.015029805;-0.023420274;-0.046519998;0;-0.011428696;-0.011764842;-0.026086743;-0.01113184;-0.043894316;-0.010902651;-0.011299541;-0.071743905;0;0.016000341;-0.006578971;-0.013280363;0;0.031090587;-0.017937701;-0.022989518;0;-0.019418051;-0.007168427;0;-0.02312673;0.003172088;0.00809721;0;-0.006586193;0.058725302;0.012048374;-0.002171554
18/03/13;-0.03509126;0;-0.003335104;0.008340268;-0.009841513;-0.003164462;-0.006917251;-0.033006296;-0.017220542;-0.000894926;-0.102515564;0.016218869;-0.007820872;0.007073416;-0.007662796;-0.001985243;-0.012453464;0.041355226;0.027736787;0.047386345;0.021622464;-0.073534084;0.002132955;0.00395518;0;0.042111485;0.006745388;-0.007272759;-0.039002085;0;-0.00588237;0.016461277;0;-0.023905476;-0.035718083;-0.006014952;0.020305266;0;0.050010424;-0.005888143;-0.008115131;0.045909617;-0.035932103;0;0;0;-0.017857617;0.090447806;0.074568741;0.014582423;0.013129291;-0.00643089;-0.013363228;-0.00583092;0;0.003454235;0.003478264;-0.011834458;0.052063879;0.014598812;-0.028236081;0;0.002998503;-0.004415018;0;-0.011976191;-0.02247285;-0.012987196;0.021277426;0.005008684;0.135404637;0;-0.005425723;0;-0.010949047;0.007117468;-0.007490672;0.004889985;0.00329483;0;0;-0.061108005;0.012121361;0.055907632;-0.007472015;-0.042430607;-0.016907957;-0.028848154;0.046519998;-0.008230478;0.009153382;0.011764842;-0.008716378;0;0.037740406;0.010902651;-0.011428681;0.032523192;0;0;0;-0.018894011;0.011834469;0.020202707;0.017937701;0.009259325;-0.011299555;0.047856076;0;-0.030397477;0.089461204;0.00237248;-0.00404041;-0.006116236;0.002200221;-0.015325977;-0.012048374;-0.003266198
19/03/13;0.004454347;0;0.005552445;-0.003327754;-0.011049836;-0.006359398;-0.013979724;0;0.017220542;-0.006286523;0.04987183;-0.01192529;-0.002143624;-0.013303966;0.052446475;-0.007980874;0.012453464;0.059997302;-0.092275261;-0.042200384;-0.010752792;-0.012121361;-0.002132955;-0.001316656;-0.016574965;0.0102565;-0.121360857;0.007272759;-0.058496267;0;0.00685941;-0.021661497;-0.032260804;0.023905476;0.003629768;-0.016730558;-0.046280753;0;0;-0.009891277;-0.013047715;-0.022691337;0;0.212371454;-0.005899722;0.008264433;0.031044622;0.00313972;-0.100713971;-0.008948606;0;0;-0.00900907;-0.005865119;0;0.013698844;0;0.03509132;-0.004889967;-0.059719319;0.015836381;0;-0.006006024;0.013187004;0;0.019881371;0;-0.013158085;-0.021277426;-0.005395086;0;0;0.003967845;0.00878483;-0.016651564;0.045068285;0.00375235;0;-0.00329483;-0.032789823;-0.088410957;0.027028624;-0.012121361;-0.007117468;-0.00250313;0;-0.009950331;0.009708814;0.022472803;-0.008298782;-0.00685717;0.00583092;-0.017664048;0;0.012270055;0;0.007633594;0.046883586;0.010582109;0;0;-0.010959007;-0.011834469;-0.005012542;-0.008928631;0.009174376;0.011299555;-0.038099877;0;0.018349139;-0.101610176;0.010997754;0;0;-0.002200221;0.007692416;0;0.024772403
20/03/13;0.004434594;0.046445527;0.007172441;0;-0.011735317;-0.003194875;0.007480166;-0.006734032;0.05918882;-0.004514676;-0.11138463;-0.000857138;0.006417134;-0.016655798;0.049832443;0.003998399;0.024451101;-0.072873023;0;-0.012142426;0;0.063012968;0.007092228;0.001316656;-0.022536165;-0.070816691;0.080188661;0.00361664;0.0080001;0;-0.001955035;-0.025344546;-0.024897634;-0.023905476;-0.003629768;-0.035913197;-0.045768418;-0.015873319;0;0.009103566;-0.003759403;-0.013201458;0.012121475;0;0.005899722;0;0.013015368;-0.011032421;-0.026847266;0;0.008658063;0.004291852;0.00451468;0;0;0;0.006920443;-0.029156584;-0.019802653;-0.047252864;-0.041997207;0;-0.006042314;0;0;-0.011881328;0;-0.006644543;0.002684584;0.00462615;-0.086614473;-0.018692133;0.000208398;-0.023599915;-0.020735933;0.016807118;-0.015094626;-0.014742282;-0.023373417;-0.021053409;0;-0.01477537;0.047628049;-0.024097552;0.00250313;0.117209588;-0.027599612;-0.004842624;0;0;0;-0.00583092;-0.022113923;0;-0.037271408;0;0.003795088;-0.038915416;-0.021277398;0;0;0.005494479;0;-0.025446666;0;0;-0.028491956;0.015414568;0.007168427;0.041549003;0.015915455;-0.009419222;-0.008130126;0;0.002200221;0.022728152;-0.012195422;-0.005333346
21/03/13;0.008810623;-0.007855435;0.00054961;-0.008368185;-0.00507184;-0.037494208;-0.007011013;0;0.006872931;-0.026594813;0.108678269;-0.016429323;0.006376217;-0.022957849;-0.035339436;0.001993157;-0.019512878;0.042289531;0;0.003484262;0;0.011385322;0.005637788;-0.026668247;0;-0.039089287;-0.030224523;-0.00361664;0.005958301;0;-0.006872879;0.015915455;0.008368362;-0.012170559;-0.014652277;-0.00637958;0.019100171;0.023716482;0;-0.007514372;0.012352768;-0.003327861;-0.024391432;0;0;0;0.008583744;0.0296665;-0.107630599;0;0.021322769;-0.004291852;0;0;-0.01667978;-0.006825965;0;-0.017910927;-0.003004538;0;0.026160826;0;-0.015267472;0.013015368;0.009419149;-0.003992021;0.011299576;0.013245227;-0.027175525;-0.014723178;0;0;-0.008159895;0.017751945;0.029096453;0;0.022557347;0.014742282;0.01342302;0;0.016667052;0.008086269;0.015384919;0.024097552;0.024692613;0;-0.000571265;-0.024571261;0.021978856;0;-0.004597709;-0.005865119;-0.005397563;0;-0.006349208;0.023810649;-0.030771664;0.031252544;0;0;0;0.005464528;-0.048790213;0;0.008928631;0;0.017192401;0;-0.058840492;0;0.022305758;0.012539349;0;0.003062759;0;0.011173338;0;0.005333346
22/03/13;0.051293259;0;-0.016620883;-0.018089849;0;-0.015063026;-0.00140812;0;-0.01843378;-0.000929791;-0.073066197;0.011270265;-0.025752496;0.024318702;-0.215975062;-0.013632923;0.004914106;-0.070769036;-0.033901547;-0.017544356;0;-0.034552382;-0.005637788;-0.004062294;0.033616611;0.041277472;-0.042402666;0;0.009852316;0;0.004914015;-0.018056784;0;-0.008196767;0.03978825;0.004788455;0;0;0;-0.004775178;-0.011976191;0;0.036367442;-0.177280135;0.005865119;0;-0.008583744;-0.026501941;-0.015267674;0;0;0;0.017857617;0;0;0;0;0;0.027697158;0;0.013059887;0;0.015267472;-0.017391743;0.060624652;-0.024292693;0;-0.013245227;0.032523169;-0.001171726;0;0;-0.004210533;0.020320002;0.001848382;0;-0.003724399;0.00486619;0.009950397;0.021053409;0;-0.03135908;0.022642477;-0.036367644;-0.017220598;0;-0.034887259;0.009901071;-0.165079703;0.004158;0.009174376;0;-0.029575455;-0.030305349;0.018928081;0;-0.0039139;-0.031252544;0;0;0;0.005434829;0.024692637;-0.031416196;0.008849615;-0.004576667;-0.028820439;0.022685309;0;0.034289073;-0.154763613;0.000778513;0;0;-0.003302094;-0.04546235;0;-0.012848142
25/03/13;0;0.021841689;0.003346387;-0.010897729;0.016807157;0.024980497;-0.00093985;-0.003384098;0.045462328;0.002786825;0;-0.006920492;-0.010929071;-0.011856044;-0.00896867;0.006839672;-0.004914106;0.062452968;0;0.000884539;-0.027398974;0;0;-0.002717393;0;0.02695581;0.026023773;0;-0.007874093;-0.082561621;-0.018803127;0.005344748;0.04082193;0.004106805;0;0.018928095;0.102654154;0;-0.075985836;0.011895461;0.001128881;0.026317303;0.035091414;-0.004319661;0;0;0.008583744;0.02803922;0.26236433;-0.00224972;0.012578782;0;0;0.017493157;0;0.013605652;0;0.008995563;0.024097559;0;-0.006508624;0;0.003025721;0.00873368;0;-0.004106782;0.022223061;-0.01342302;-0.008032229;0.005067332;0;0;0.001265022;0.008583744;0.015575147;0;0.007434978;0.009661911;0.00329483;0;-0.042200354;-0.011142066;-0.030305349;0.004926118;-0.004975135;0;0.016432295;-0.014888612;0;-0.012526256;0;0;-0.002576214;0;-0.038221291;-0.027431654;0.007812558;-0.040491361;0;0;0;0.008097205;-0.050010432;0.026248278;0.013129291;0;0.023122417;0.018519013;0;0.043963123;-0.053781139;-0.001557633;0;0.013969307;0;-0.047627976;0;-0.014107668
26/03/13;0.064538542;-0.020265755;0.002780076;0;0;0.011447244;-0.004712544;0;0.021978934;0.007393675;0.070352491;-0.019281892;0;0.009132484;-0.018182227;0.002402948;0;-0.018967904;0.063460261;0.001766854;0.027398974;0.011650617;-0.002122392;0.010825546;0;0.014783796;-0.009216655;-0.010929071;0.027292158;0.024292642;0.008950831;0.029413885;-0.04082193;-0.012371315;0;-0.00156392;-0.062913825;0;0.051293294;-0.005137336;-0.004901047;-0.009787984;0;0;0;0;-0.008583744;-0.012364918;-0.030032169;0.00224972;0;0;0.00881063;0;0;-0.013605652;0;0.002980628;0.041964137;0.016000421;-0.013618431;0;0.003016594;0.012959145;0;0;0;0.006734032;0.010695241;0.010827572;0;-0.015209419;-0.016143086;0.00851069;-0.015575147;0;-0.007434978;0.004796172;0.019544596;0.099090903;0;-0.048790189;0.066939483;0;-0.00249688;0;-0.002914604;0;0.097638488;-0.002103073;0;0.01169604;-0.025692683;0;0.031951568;0.021531889;0.007751945;0;0;-0.091349779;0;0;-0.094028948;0.010309318;0.004338402;0;0.022599832;0.016378916;0;-0.016260521;0.03908135;-0.004687509;0;0;0.00878156;0.012121307;0;0.002183407
27/03/13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/03/13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/03/13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/13;0;-0.043450074;-0.017362517;-0.028071996;-0.003338998;-0.024692487;0.006591361;0.030052345;-0.021978934;0.007339492;0.002713706;0.026202384;-0.014760416;0.034840505;-0.018519046;-0.003606527;-0.009901054;-0.041265288;0;-0.000882937;0;-0.015564517;-0.000708466;-0.001346802;0.013680104;-0.073946721;0;0.003656311;0.045120506;0;0.010832208;-0.007272759;0;0.004140863;-0.007117468;0.009346019;-0.039740329;0;0;-0.021626794;0.004148601;0.022691337;-0.059188899;0;-0.011764842;0.138150431;-0.026202372;0.010827639;0.030032169;-0.011299555;0;0;0.013072082;0;0;-0.020761991;0;0.017699577;-0.027779555;0.01574837;0.004246291;0;0.017910927;0.004282662;0;0.012270093;0;-0.006734032;-0.005333322;0.001153105;0;-0.051091661;0.027456846;0.011236073;0.021014829;-0.003338901;0.05092009;0.018957914;0.012820688;-0.019048195;0.017094433;-1.734601024;-0.007220248;0.031441526;0;0;0.033298139;0.009950331;-0.097638488;0.010471329;0.01135086;-0.01169604;-0.012428034;0;-0.078471507;0.005899766;0.00769238;-0.008298803;0.010695289;0.107098136;0;0.034349459;0.05480829;0.005115101;-0.004338402;-0.009216655;0;0.001803447;0;0.005449605;0.129713137;0.007023049;0.012170536;-0.004836775;0;-0.036813952;0.059541539;0.029018694
02/04/13;-0.015748362;0.014694172;-0.014798302;0.010619567;0.025861305;0;-0.002349073;-0.030052345;-0.038509756;-0.002746011;0;-0.010398684;0.007407441;0.006563139;0.009302299;0.01355682;0.024571316;-0.026967987;0;-0.01782583;-0.027398974;-0.060624622;0.002123895;0;-0.013680104;-0.041480601;-0.018692133;0;-0.012951293;-0.020202658;-0.016790518;-0.015764909;-0.025317871;0.016393763;0;0.007721941;0.024033199;-0.023716482;0;0.010871861;-0.000376435;-0.049270935;0;0;0.005899722;0.003577768;0.013187004;0.006134989;-0.005934665;0;-0.00836825;0;0.012903405;-0.005797118;-0.02163913;0.024180798;-0.010398707;0.017391743;-0.057987238;-0.038221325;0.016807118;0;0.032026027;0.012739026;0;0.00809721;0;0.052643733;0.007989385;0.010699464;0;0;0.008298803;0.011111225;0.029400889;0.013289232;-0.010695289;0.013986242;0.0220482;0;0.012631747;0.04082202;-0.021978907;-0.002383791;-0.010050336;-0.083222041;-0.011928571;0;0;-0.010471329;0.002254792;-0.011834458;0.029918642;0;0;0;-0.019342982;0.020619287;0.021053461;-0.01733692;-0.149212385;0;0;-0.005115101;-0.004357305;0;0;0.061154438;-0.046519902;0;-0.060720265;0.003105593;-0.053843232;0;0;-0.025317991;0.011494414;-0.009579637
03/04/13;0;-0.026274109;-0.017351508;-0.020154792;0.002712149;-0.033901522;-0.023317735;0;-0.016298356;0.010939088;0;-0.021127669;-0.002956395;-0.040949201;-0.018692227;-0.011952313;-0.019608486;-0.088047251;0.003231024;0.016057374;-0.005571045;0;-0.014962873;-0.002699057;0;-0.08594243;-0.04042899;0;0;0.020202658;-0.014042357;0;-0.031252466;-0.004073348;-0.007168489;-0.021773627;-0.010610179;0;-0.025317883;0.0004004;-0.011740336;0.023295552;0;0.004319661;0.01169604;0;0;-0.021639175;0.040821975;-0.011428696;-0.008438869;-0.002152853;-0.008583744;-0.01169604;-0.01416228;-0.031198371;-0.028270434;-0.008658063;0.009901034;0.006472534;-0.02389432;0;-0.014430265;-0.008474627;0;-0.062390293;0;-0.025975486;-0.002656063;-0.00266421;0;0;-0.002068253;-0.011111225;-0.019504178;-0.05425059;0.003577821;-0.013986242;-0.00938974;-0.007722046;0;0.459953323;-0.018692133;-0.033983853;0.002522069;-0.00249688;-0.010916512;-0.004962789;0;0.012552462;-0.011325149;0.029327615;0.021865823;-0.015504187;0.078471507;-0.011834546;-0.023716496;-0.012320484;0.010362735;0.03130146;-0.003838776;-0.018349163;0;-0.015504134;0.025863511;0;-0.045722249;-0.034486315;-0.032260822;-0.005449605;-0.033060862;-0.008563696;0;0;-0.001093494;0.004264512;-0.017291389;-0.016172859
04/04/13;-0.016000379;0.045536282;-0.016470893;-0.015691354;-0.025234456;-0.042259863;-0.022396262;0;-0.043172117;-0.010939088;0;-0.021583497;-0.022456033;-0.02344396;-0.028710109;-0.031347952;0;-0.007490713;0;0.006175603;-0.022599832;-0.055688906;-0.013005964;0.01342302;-0.039330912;-0.035228732;-0.001966569;-0.018416727;-0.043774803;0;-0.011684156;-0.001059884;0.015748399;-0.012320415;-0.029199155;-0.033576532;0.026317308;0;0;-0.005620248;-0.00995414;-0.003294933;-0.075985848;0;-0.00583092;0;-0.017621601;-0.007843177;-0.005730722;0.022728251;-0.00851069;0;-0.026202372;0;0;0.013986242;0.017762456;0.002894358;-0.014888557;0;-0.038178108;0.079043207;-0.00583092;0.004246291;0;-0.030503454;0;-0.019934215;0.005305152;-0.024692561;0;0;-0.007272759;0.005571045;0;0.037611271;0.007117468;0.013986242;-0.015848191;0;-0.025425098;0.100804699;0.03339828;0.031594365;0;0;-0.026340417;-0.021116923;-0.025975478;-0.010449389;-0.025376217;0;0.004654123;0.015504187;-0.120144215;-0.009569467;-0.008032207;0;0;0;0;-0.037740306;0;-0.064538573;0.041672696;-0.013986242;0.023122417;0.003502799;-0.033336443;-0.039002158;0.031433523;-0.022934971;0.021053409;-0.006079054;0.001093494;0.012685153;0.045462161;-0.016438726
05/04/13;-0.012170511;-0.047201633;-0.001187014;-0.029631834;0.029019236;0;0.017569998;0;-0.007380162;0.023551823;0;-0.006383983;0.009792922;0.008337241;0.009662008;0.036943455;0;0.014925659;-0.032789738;0.018301303;0;0.084438319;0.012287831;0;0;-0.003991981;-0.029972274;-0.007462721;-0.027615143;-0.020202658;0.006113111;-0.012807005;0.040821937;-0.004140863;-0.003710579;0.008097388;-0.015707129;0;-0.052643659;0.010412589;0.002689723;0;-0.219859378;0;0.00583092;-0.113328692;0.004434597;0.021807718;-0.029156589;-0.022728251;0.004264399;-0.006486509;-0.013363228;-0.005899722;0;0;0.007017573;0;-0.017146156;0.219265153;0.055103759;0;-0.005865119;0.016807118;0;0;-0.022223061;-0.006734032;-0.007968164;0.00661868;0;0.047252885;0.00104221;0.016529302;0.016866749;0;0.021053409;0.018349139;0.012698519;0;-0.004301082;-0.15796321;-0.022141126;-0.007202912;0.005025136;-0.013085189;-0.010134215;-0.004073325;0;0.002098576;0;0.005763705;-0.014456034;0;0.088192648;-0.013309288;-0.012170538;-0.012474216;0;0;-0.027292164;0.024424538;-0.068992881;-0.005571045;-0.020619287;0.032335381;0;0.015611695;0.033336443;0;-0.0122902;0.007174204;0;0;0.003273325;0.096073872;0;0
08/04/13;-0.045937081;0.056695363;0.005330214;0.096676235;-0.005411209;0.024868061;0.003862873;0;0.048202023;0.004466242;-0.013642804;0.010919102;0.002994014;0.000461148;0;0.000398531;0.014742305;-0.002472211;0.032789738;0.045577554;-0.005730675;-0.024591403;-0.002157498;0.002663117;0;0.051959739;0.022067094;0.011173301;-0.00400805;0;0;-0.001074691;-0.033901528;-0.004157987;-0.034029749;-0.008097388;-0.010610179;0;0;0.011881328;0.009547523;0.003294933;0.016260407;0;0;0;0;0.001539646;0;0;-0.012848142;-0.004347833;0.022173857;0;0;-0.024605811;-0.039220713;-0.014556298;0.007095858;0.650812802;-0.023585999;0;-0.020803128;-0.021053409;0.057158455;-0.045256592;-0.011299576;0;-0.008032229;-0.009748576;-0.048790164;0;0.00623055;-0.008230499;0.015720913;-0.037611271;-0.006968669;0.013544225;0.015649772;-0.051701374;0.008583744;-0.095310168;0.022141126;0.0095924;-0.010075652;0;0.007758917;0.010152371;0.051293329;-0.004201648;0.002333723;-0.011560822;0.026623165;0;0.050643772;-0.001218769;0.040005341;-0.025425057;0;0;0.065032489;0.018592822;0;-0.069391934;0.040821995;0;-0.028987537;-0.036814002;-0.016529345;0.033522692;0.076166857;0.002380009;0.028749413;0.024097585;0;-0.015384925;0;0.010989122
09/04/13;0;0;-0.00651856;0.034659832;0.008105926;0.027683465;0.007202912;0.016807118;0.016336447;0.008873244;0;-0.009090957;0.001493652;-0.002770085;0;-0.003192369;0;0.014742315;0.047252941;-0.033560204;0.005730675;0.012371292;0.00645858;0;0;0;0.001982161;-0.011173301;-0.016194615;0;0.027549952;0.003220615;-0.012142436;0.012422497;-0.003853569;0.016129568;0.018494583;0.023716482;0.026668247;0.014849823;0.010209958;-0.019934235;0;0;0;0.113328692;-0.013363228;-0.026501941;0.057487157;0.011428696;-0.017391743;0.002176279;0.013072082;0.02339288;-0.001586052;-0.010733556;0;-0.017751945;0.015037821;0.571132165;-0.006224583;0;-0.018182319;0.041672696;0;-0.018692133;0;0.026668247;0.016000393;0.003129896;0;0;0.012345836;0.02449102;0.000866098;0.027493141;0.006968669;0.017778246;0.00619197;0;-0.017241806;-0.066894259;0;0;-0.005076153;0;0.022921956;0.015037877;0;0.004201648;0.013889112;0.005797118;0.025526293;-0.015504187;-0.076961067;0;-0.01183446;-0.012959145;-0.020834087;0;-0.037740324;0.025975541;0.028170889;0.063789678;0.076961041;-0.004555817;-0.029852963;0.021202307;0.00829873;-0.016620881;0.077866044;0.009463793;-0.049802822;0;0.002176279;-0.02353053;0;0.004362057
